canvassim,ZINC06648713-2 ,15a           ,15a-charge      ,15b,15b-charge,21-1,21-2,43,43-charge,55,55-charge,65,70,70-charge,78a,78a-charge,78b,78b-charge,80,81,81-charge,82,83,84,85-1,85-2,85-3,86,96,96-charge,97,97-charge,98,98-charge,99,99-charge,100,100-charge,101,101-charge,102,102-charge,103,103-charge,104,104-charge,105,105-charge,151831        ,CheCOSP01-t,CheCOSP02,CheCOSP03,CheCOSP04-t,CheCOSP05-t,CheCOSP06,CheCOSP07-t,CheCOSP08-t,CheCOSP09,CheCOSP010-c,CheCOSP11-t,CheCOSP12,CheCOSP13-t,CheCOSP14,CheCOSP15-t,CheCOSP19,CheCOSP20,CheCOSP21,CheCOSP22,CheCOSP23,CheCOSP24,CheCOSP25,CheCOSP26,CheCOSP26-charge,CheCOSP27,CheCOSP28,CheCOSP29,CheCOSP30-R,CheCOSP30-R-charge,CheCOSP31,CheCOSP32,CheCOSP33-R,CheCOSP33-R-charge,CheCOSP34,CheCOSP35,CheCOSP35-charge,CheCOSP36-R,CheCOSP36-R-1,CheCOSP37,CheCOSP38,CheCOSP38-charge,CheCOSP39,CheCOSP40,CheCOSP40-charge,CheCOSP41,CheCOSP42-R,CheCOSP43-R,CheCOSP44,CheCOSP45,CheCOSP46,CheCOSP47,CheCOSP48,CheCOSP49,CheCOSP50,CheCOSP51,CheCOSP52,CheCOSP53,CheCOSP54,CheCOSP54-charge,CheCOSP55,CheCOSP56,CheCOSP57-charge,CheCOSP58-R,CheCOSP58-R-1,CheCOSP59,CheCOSP59-charge,CheCOSP60,CheCOSP61,CheCOSP62,CheCOSP62-charge,CheCOSP63,CheCOSP64,CheCOSP64-1,DHN1           ,DHN2           ,LA1011-1        ,LA1011-2       ,LA1014        ,LA1014-charge     ,LA1026-1     ,LA1026-2    ,Novobiocin    ,ZINC06648713-1,ZINC09256574  ,goniothalamin ,CheCOSP57
CheCOSP62,0.0567376,0.075,0.0754717,0.075,0.075,0.0864198,0.0864198,0.075,0.075,0.0731707,0.0736196,0.0639535,0.0714286,0.0714286,0.0731707,0.0731707,0.0731707,0.0731707,0.124183,0.0933333,0.0933333,0.121795,0.0981595,0.0969697,0.10241,0.10241,0.10241,0.0833333,0.0696203,0.0700637,0.0718954,0.0723684,0.120567,0.121429,0.0754717,0.0759494,0.0779221,0.0779221,0.0794702,0.08,0.0821918,0.0821918,0.0820896,0.0820896,0.075,0.0754717,0.0722892,0.0722892,0.0555556,0.113475,0.222222,0.191919,0.13913,0.113043,0.178295,0.117241,0.117241,0.176,0.113475,0.114286,0.178295,0.117241,0.178295,0.117241,0.122807,0.121429,0.177419,0.178295,0.12381,0.182692,0.240741,0.451613,0.451613,0.32381,0.241667,0.493333,0.256637,0.256637,0.106557,0.217054,0.234234,0.234234,0.25,0.239669,0.239669,0.232,0.232,0.234234,0.310345,0.310345,0.235772,0.307692,0.307692,0.217054,0.220339,0.211382,0.176,0.178295,0.186992,0.185484,0.186992,0.185484,0.186992,0.186992,0.178295,0.178295,0.178295,0.178295,0.191919,0.127273,0.451613,0.175573,0.175573,0.363636,0.363636,0.252252,0.74026,1,1,0.417476,0.234375,0.234375,0.0863309,0.0588235,0.105263,0.105263,0.0814815,0.0814815,0.119266,0.119266,0.0478723,0.0567376,0.0808824,0.046729,0.451613
CheCOSP62-charge,0.0567376,0.075,0.0754717,0.075,0.075,0.0864198,0.0864198,0.075,0.075,0.0731707,0.0736196,0.0639535,0.0714286,0.0714286,0.0731707,0.0731707,0.0731707,0.0731707,0.124183,0.0933333,0.0933333,0.121795,0.0981595,0.0969697,0.10241,0.10241,0.10241,0.0833333,0.0696203,0.0700637,0.0718954,0.0723684,0.120567,0.121429,0.0754717,0.0759494,0.0779221,0.0779221,0.0794702,0.08,0.0821918,0.0821918,0.0820896,0.0820896,0.075,0.0754717,0.0722892,0.0722892,0.0555556,0.113475,0.222222,0.191919,0.13913,0.113043,0.178295,0.117241,0.117241,0.176,0.113475,0.114286,0.178295,0.117241,0.178295,0.117241,0.122807,0.121429,0.177419,0.178295,0.12381,0.182692,0.240741,0.451613,0.451613,0.32381,0.241667,0.493333,0.256637,0.256637,0.106557,0.217054,0.234234,0.234234,0.25,0.239669,0.239669,0.232,0.232,0.234234,0.310345,0.310345,0.235772,0.307692,0.307692,0.217054,0.220339,0.211382,0.176,0.178295,0.186992,0.185484,0.186992,0.185484,0.186992,0.186992,0.178295,0.178295,0.178295,0.178295,0.191919,0.127273,0.451613,0.175573,0.175573,0.363636,0.363636,0.252252,0.74026,1,1,0.417476,0.234375,0.234375,0.0863309,0.0588235,0.105263,0.105263,0.0814815,0.0814815,0.119266,0.119266,0.0478723,0.0567376,0.0808824,0.046729,0.451613
CheCOSP63,0.0443038,0.0621469,0.0625,0.0621469,0.0621469,0.0491803,0.0491803,0.0621469,0.0621469,0.0607735,0.0611111,0.0418848,0.0594595,0.0594595,0.0607735,0.0607735,0.0607735,0.0607735,0.0502793,0.0526316,0.0526316,0.0494506,0.0483871,0.0478723,0.0473684,0.0473684,0.0473684,0.047619,0.0571429,0.0574713,0.0650888,0.0654762,0.101266,0.101911,0.0625,0.0628571,0.0643275,0.0643275,0.0654762,0.0658683,0.0674847,0.0674847,0.0662252,0.0662252,0.0681818,0.0685714,0.0601093,0.0601093,0.0655738,0.20979,0.181034,0.165217,0.113636,0.0992366,0.365854,0.280576,0.412698,0.283465,0.20979,0.178082,0.244444,0.178808,0.244444,0.178808,0.107692,0.21831,0.246154,0.527273,0.107438,0.158333,0.181102,0.170543,0.170543,0.165414,0.153846,0.422222,0.18797,0.18797,0.0942029,0.108974,0.214286,0.214286,0.186992,0.152778,0.152778,0.172414,0.172414,0.214286,0.112583,0.112583,0.150685,0.111842,0.111842,0.108974,0.185185,0.178571,0.225564,0.282443,0.218045,0.225564,0.246154,0.225564,0.246154,0.218045,0.365854,0.527273,0.272727,0.272727,0.165217,0.111111,0.170543,0.125828,0.125828,0.118519,0.118519,0.115108,0.401869,0.417476,0.417476,1,0.175676,0.175676,0.120805,0.0532544,0.0518519,0.0518519,0.0451613,0.0451613,0.0615385,0.0615385,0.065,0.0443038,0.0653595,0.0491803,0.170543
CheCOSP64,0.0598802,0.0695187,0.0698925,0.0695187,0.0695187,0.0967742,0.0967742,0.0695187,0.0695187,0.0680628,0.0684211,0.0603015,0.0721649,0.0721649,0.0736842,0.0736842,0.0736842,0.0736842,0.0869565,0.0786517,0.0786517,0.0855615,0.078125,0.0942408,0.0820513,0.0820513,0.0820513,0.0659898,0.0648649,0.0652174,0.0726257,0.0730337,0.107143,0.107784,0.0698925,0.0702703,0.0718232,0.0718232,0.0730337,0.0734463,0.0751445,0.0751445,0.0745342,0.0745342,0.0752688,0.0756757,0.0673575,0.0673575,0.0757576,0.258503,0.475248,0.431373,0.282258,0.248,0.417323,0.266667,0.266667,0.41129,0.258503,0.260274,0.417323,0.266667,0.417323,0.266667,0.258065,0.267123,0.414634,0.417323,0.269565,0.152672,0.5,0.537736,0.537736,0.518182,0.5,0.157025,0.574074,0.574074,0.234848,0.321429,0.586538,0.586538,0.58,0.459016,0.459016,0.529412,0.529412,0.586538,0.333333,0.333333,0.428571,0.330882,0.330882,0.321429,0.535714,0.512821,0.41129,0.417323,0.438017,0.434426,0.438017,0.434426,0.438017,0.438017,0.417323,0.417323,0.417323,0.417323,0.431373,0.266667,0.537736,0.378788,0.378788,0.369748,0.369748,0.357724,0.227273,0.234375,0.234375,0.175676,1,0.706422,0.0981595,0.0734463,0.0769231,0.0769231,0.0943396,0.0943396,0.0869565,0.0869565,0.0714286,0.0598802,0.0736196,0.0447761,0.537736
CheCOSP64-1,0.0598802,0.0695187,0.0698925,0.0695187,0.0695187,0.0967742,0.0967742,0.0695187,0.0695187,0.0680628,0.0684211,0.0603015,0.0721649,0.0721649,0.0736842,0.0736842,0.0736842,0.0736842,0.0869565,0.0786517,0.0786517,0.0855615,0.078125,0.0942408,0.0820513,0.0820513,0.0820513,0.0659898,0.0648649,0.0652174,0.0726257,0.0730337,0.107143,0.107784,0.0698925,0.0702703,0.0718232,0.0718232,0.0730337,0.0734463,0.0751445,0.0751445,0.0745342,0.0745342,0.0752688,0.0756757,0.0673575,0.0673575,0.0757576,0.258503,0.475248,0.431373,0.282258,0.248,0.417323,0.266667,0.266667,0.41129,0.258503,0.260274,0.417323,0.266667,0.417323,0.266667,0.258065,0.267123,0.414634,0.417323,0.269565,0.152672,0.5,0.537736,0.537736,0.518182,0.5,0.157025,0.574074,0.574074,0.234848,0.321429,0.586538,0.586538,0.58,0.459016,0.459016,0.529412,0.529412,0.586538,0.333333,0.333333,0.428571,0.330882,0.330882,0.321429,0.535714,0.512821,0.41129,0.417323,0.438017,0.434426,0.438017,0.434426,0.438017,0.438017,0.417323,0.417323,0.417323,0.417323,0.431373,0.266667,0.537736,0.378788,0.378788,0.369748,0.369748,0.357724,0.227273,0.234375,0.234375,0.175676,0.706422,1,0.0981595,0.0734463,0.0769231,0.0769231,0.0943396,0.0943396,0.0869565,0.0869565,0.0714286,0.0598802,0.0736196,0.0447761,0.537736
DHN1           ,0.0759494,0.0722222,0.0726257,0.0722222,0.0722222,0.0706522,0.0706522,0.0722222,0.0722222,0.0706522,0.0710383,0.0625,0.0748663,0.0748663,0.0765027,0.0765027,0.0765027,0.0765027,0.0662983,0.0693642,0.0693642,0.0652174,0.0638298,0.0631579,0.0625,0.0625,0.0625,0.0684211,0.091954,0.0924855,0.0818713,0.0823529,0.11875,0.119497,0.0786517,0.079096,0.0747126,0.0747126,0.0760234,0.0764706,0.0718563,0.0718563,0.0849673,0.0849673,0.0782123,0.0786517,0.0934066,0.0934066,0.125,0.10559,0.0923077,0.0775194,0.0857143,0.0719424,0.123377,0.115854,0.115854,0.112583,0.10559,0.0993789,0.130719,0.122699,0.130719,0.122699,0.0797101,0.1125,0.10596,0.123377,0.0775194,0.0992366,0.115108,0.0833333,0.0833333,0.0810811,0.0967742,0.0725806,0.108844,0.108844,0.0909091,0.0987654,0.112676,0.112676,0.10219,0.0961538,0.0961538,0.100629,0.100629,0.112676,0.101911,0.101911,0.0745342,0.101266,0.101266,0.0987654,0.114865,0.111111,0.127517,0.116129,0.151724,0.158621,0.128378,0.158621,0.128378,0.151724,0.123377,0.123377,0.138158,0.138158,0.0775194,0.0740741,0.0833333,0.100629,0.100629,0.0833333,0.0833333,0.0810811,0.0839161,0.0863309,0.0863309,0.120805,0.0981595,0.0981595,1,0.109091,0.0808824,0.0808824,0.0774194,0.0774194,0.075188,0.075188,0.129534,0.0759494,0.0769231,0.0725806,0.0833333
DHN2           ,0.0969697,0.102703,0.103261,0.102703,0.102703,0.100529,0.100529,0.102703,0.102703,0.0890052,0.0894737,0.0858586,0.0871795,0.0871795,0.0890052,0.0890052,0.0890052,0.0890052,0.102703,0.107345,0.107345,0.101064,0.0989583,0.0979381,0.0969388,0.0969388,0.0969388,0.0974359,0.110497,0.111111,0.107345,0.107955,0.0734463,0.0738636,0.0684211,0.0687831,0.106145,0.106145,0.0833333,0.0837989,0.0734463,0.0734463,0.0858896,0.0858896,0.102703,0.103261,0.105263,0.105263,0.106061,0.0677966,0.0928571,0.0869565,0.0866667,0.0810811,0.0760234,0.0718232,0.0718232,0.0718563,0.0677966,0.0681818,0.0760234,0.0718232,0.0760234,0.0718232,0.0958904,0.08,0.0722892,0.0760234,0.0869565,0.0992908,0.106667,0.0774194,0.0774194,0.0754717,0.0903614,0.0588235,0.0807453,0.0807453,0.0986842,0.0924855,0.0833333,0.0833333,0.08,0.0898204,0.0898204,0.0751445,0.0751445,0.0833333,0.101796,0.101796,0.0697674,0.0946746,0.0946746,0.0924855,0.0797546,0.077381,0.0718563,0.0760234,0.0787879,0.0783133,0.0787879,0.0783133,0.0787879,0.0787879,0.0760234,0.0760234,0.0760234,0.0760234,0.0869565,0.0909091,0.0774194,0.0751445,0.0751445,0.0774194,0.0774194,0.0754717,0.0573248,0.0588235,0.0588235,0.0532544,0.0734463,0.0734463,0.109091,1,0.0748299,0.0748299,0.0658683,0.0658683,0.0694444,0.0694444,0.237838,0.0969697,0.0914634,0.0588235,0.0774194
LA1011-1        ,0.0661765,0.105263,0.10596,0.105263,0.105263,0.0886076,0.0886076,0.105263,0.105263,0.102564,0.103226,0.0981595,0.1,0.1,0.102564,0.102564,0.102564,0.102564,0.12,0.111111,0.111111,0.117647,0.09375,0.0925926,0.0981595,0.0981595,0.0981595,0.0787879,0.1,0.100671,0.103448,0.104167,0.107914,0.108696,0.10596,0.106667,0.109589,0.109589,0.111888,0.112676,0.107914,0.107914,0.128,0.128,0.105263,0.10596,0.101266,0.101266,0.0784314,0.0408163,0.0636364,0.0458716,0.0495868,0.0333333,0.0571429,0.0463576,0.0463576,0.0514706,0.0408163,0.0410959,0.0571429,0.0463576,0.0571429,0.0463576,0.0420168,0.0479452,0.0518519,0.0571429,0.0363636,0.0625,0.0833333,0.10084,0.10084,0.097561,0.0902256,0.0384615,0.0866142,0.0866142,0.0564516,0.100719,0.064,0.064,0.0677966,0.0977444,0.0977444,0.0791367,0.0791367,0.064,0.112782,0.112782,0.0496454,0.103704,0.103704,0.100719,0.0606061,0.0583942,0.0514706,0.0571429,0.0597015,0.0592593,0.0597015,0.0592593,0.0597015,0.0597015,0.0571429,0.0571429,0.0571429,0.0571429,0.0458716,0.0909091,0.10084,0.0714286,0.0714286,0.0916667,0.0916667,0.0887097,0.101695,0.105263,0.105263,0.0518519,0.0769231,0.0769231,0.0808824,0.0748299,1,0.544304,0.339623,0.339623,0.532468,0.372093,0.0662983,0.0661765,0.0671642,0.0909091,0.10084
LA1011-2       ,0.0661765,0.105263,0.10596,0.105263,0.105263,0.0886076,0.0886076,0.105263,0.105263,0.102564,0.103226,0.0981595,0.1,0.1,0.102564,0.102564,0.102564,0.102564,0.12,0.111111,0.111111,0.117647,0.09375,0.0925926,0.0981595,0.0981595,0.0981595,0.0787879,0.1,0.100671,0.103448,0.104167,0.107914,0.108696,0.10596,0.106667,0.109589,0.109589,0.111888,0.112676,0.107914,0.107914,0.128,0.128,0.105263,0.10596,0.101266,0.101266,0.0784314,0.0408163,0.0636364,0.0458716,0.0495868,0.0333333,0.0571429,0.0463576,0.0463576,0.0514706,0.0408163,0.0410959,0.0571429,0.0463576,0.0571429,0.0463576,0.0420168,0.0479452,0.0518519,0.0571429,0.0363636,0.0625,0.0833333,0.10084,0.10084,0.097561,0.0902256,0.0384615,0.0866142,0.0866142,0.0564516,0.100719,0.064,0.064,0.0677966,0.0977444,0.0977444,0.0791367,0.0791367,0.064,0.112782,0.112782,0.0496454,0.103704,0.103704,0.100719,0.0606061,0.0583942,0.0514706,0.0571429,0.0597015,0.0592593,0.0597015,0.0592593,0.0597015,0.0597015,0.0571429,0.0571429,0.0571429,0.0571429,0.0458716,0.0909091,0.10084,0.0714286,0.0714286,0.0916667,0.0916667,0.0887097,0.101695,0.105263,0.105263,0.0518519,0.0769231,0.0769231,0.0808824,0.0748299,0.544304,1,0.479167,0.479167,0.372093,0.532468,0.0662983,0.0661765,0.0671642,0.0909091,0.10084
LA1014        ,0.0576923,0.0930233,0.0935673,0.0930233,0.0930233,0.0786517,0.0786517,0.0930233,0.0930233,0.0909091,0.0914286,0.0874317,0.0888889,0.0888889,0.0909091,0.0909091,0.0909091,0.0909091,0.0994152,0.0909091,0.0909091,0.0977011,0.101695,0.145349,0.105556,0.105556,0.105556,0.076087,0.0946746,0.0952381,0.097561,0.0981595,0.0943396,0.0949367,0.0935673,0.0941176,0.0963855,0.0963855,0.0981595,0.0987654,0.0943396,0.0943396,0.110345,0.110345,0.0930233,0.0935673,0.0960452,0.0960452,0.0655738,0.0359281,0.0538462,0.0387597,0.0425532,0.0285714,0.05,0.0409357,0.0409357,0.0448718,0.0359281,0.0361446,0.05,0.0409357,0.05,0.0409357,0.0359712,0.0421687,0.0451613,0.05,0.0307692,0.0530303,0.0714286,0.0785714,0.0785714,0.0763889,0.114865,0.0322581,0.0675676,0.0675676,0.0486111,0.08125,0.0551724,0.0551724,0.057971,0.0849673,0.0849673,0.0759494,0.0759494,0.0551724,0.0909091,0.0909091,0.05,0.0833333,0.0833333,0.08125,0.0526316,0.0509554,0.0448718,0.05,0.0519481,0.0516129,0.0519481,0.0516129,0.0519481,0.0519481,0.05,0.05,0.05,0.05,0.0387597,0.0769231,0.0785714,0.0691824,0.0691824,0.070922,0.070922,0.0689655,0.0791367,0.0814815,0.0814815,0.0451613,0.0943396,0.0943396,0.0774194,0.0658683,0.339623,0.479167,1,1,0.221239,0.277778,0.065,0.0576923,0.0653595,0.0756303,0.0785714
LA1014-charge     ,0.0576923,0.0930233,0.0935673,0.0930233,0.0930233,0.0786517,0.0786517,0.0930233,0.0930233,0.0909091,0.0914286,0.0874317,0.0888889,0.0888889,0.0909091,0.0909091,0.0909091,0.0909091,0.0994152,0.0909091,0.0909091,0.0977011,0.101695,0.145349,0.105556,0.105556,0.105556,0.076087,0.0946746,0.0952381,0.097561,0.0981595,0.0943396,0.0949367,0.0935673,0.0941176,0.0963855,0.0963855,0.0981595,0.0987654,0.0943396,0.0943396,0.110345,0.110345,0.0930233,0.0935673,0.0960452,0.0960452,0.0655738,0.0359281,0.0538462,0.0387597,0.0425532,0.0285714,0.05,0.0409357,0.0409357,0.0448718,0.0359281,0.0361446,0.05,0.0409357,0.05,0.0409357,0.0359712,0.0421687,0.0451613,0.05,0.0307692,0.0530303,0.0714286,0.0785714,0.0785714,0.0763889,0.114865,0.0322581,0.0675676,0.0675676,0.0486111,0.08125,0.0551724,0.0551724,0.057971,0.0849673,0.0849673,0.0759494,0.0759494,0.0551724,0.0909091,0.0909091,0.05,0.0833333,0.0833333,0.08125,0.0526316,0.0509554,0.0448718,0.05,0.0519481,0.0516129,0.0519481,0.0516129,0.0519481,0.0519481,0.05,0.05,0.05,0.05,0.0387597,0.0769231,0.0785714,0.0691824,0.0691824,0.070922,0.070922,0.0689655,0.0791367,0.0814815,0.0814815,0.0451613,0.0943396,0.0943396,0.0774194,0.0658683,0.339623,0.479167,1,1,0.221239,0.277778,0.065,0.0576923,0.0653595,0.0756303,0.0785714
LA1026-1     ,0.0763359,0.100671,0.101351,0.100671,0.100671,0.0909091,0.0909091,0.100671,0.100671,0.0980392,0.0986842,0.09375,0.0955414,0.0955414,0.0980392,0.0980392,0.0980392,0.0980392,0.115646,0.106383,0.106383,0.113333,0.089172,0.0880503,0.09375,0.09375,0.09375,0.0740741,0.0952381,0.0958904,0.0985916,0.0992908,0.0948905,0.0955882,0.0939597,0.0945946,0.104895,0.104895,0.107143,0.107914,0.102941,0.102941,0.113821,0.113821,0.100671,0.101351,0.0967742,0.0967742,0.0816327,0.0347222,0.0761905,0.0576923,0.0423729,0.025641,0.0666667,0.0405405,0.0405405,0.0610687,0.0347222,0.034965,0.0666667,0.0405405,0.0666667,0.0405405,0.0344828,0.041958,0.0615385,0.0666667,0.0280374,0.0849057,0.0956522,0.114035,0.114035,0.110169,0.101562,0.050505,0.0983607,0.0983607,0.0495868,0.0955882,0.075,0.075,0.079646,0.109375,0.109375,0.0895522,0.0895522,0.075,0.107692,0.107692,0.0588235,0.0984849,0.0984849,0.0955882,0.0708661,0.0681818,0.0610687,0.0666667,0.0697674,0.0692308,0.0697674,0.0692308,0.0697674,0.0697674,0.0666667,0.0666667,0.0666667,0.0666667,0.0576923,0.0357143,0.114035,0.0656934,0.0656934,0.0854701,0.0854701,0.0826446,0.115044,0.119266,0.119266,0.0615385,0.0869565,0.0869565,0.075188,0.0694444,0.532468,0.372093,0.221239,0.221239,1,0.540541,0.0617978,0.0763359,0.0692308,0.0833333,0.114035
LA1026-2    ,0.0763359,0.100671,0.101351,0.100671,0.100671,0.0909091,0.0909091,0.100671,0.100671,0.0980392,0.0986842,0.09375,0.0955414,0.0955414,0.0980392,0.0980392,0.0980392,0.0980392,0.115646,0.106383,0.106383,0.113333,0.089172,0.0880503,0.09375,0.09375,0.09375,0.0740741,0.0952381,0.0958904,0.0985916,0.0992908,0.0948905,0.0955882,0.0939597,0.0945946,0.104895,0.104895,0.107143,0.107914,0.102941,0.102941,0.113821,0.113821,0.100671,0.101351,0.0967742,0.0967742,0.0816327,0.0347222,0.0761905,0.0576923,0.0423729,0.025641,0.0666667,0.0405405,0.0405405,0.0610687,0.0347222,0.034965,0.0666667,0.0405405,0.0666667,0.0405405,0.0344828,0.041958,0.0615385,0.0666667,0.0280374,0.0849057,0.0956522,0.114035,0.114035,0.110169,0.101562,0.050505,0.0983607,0.0983607,0.0495868,0.0955882,0.075,0.075,0.079646,0.109375,0.109375,0.0895522,0.0895522,0.075,0.107692,0.107692,0.0588235,0.0984849,0.0984849,0.0955882,0.0708661,0.0681818,0.0610687,0.0666667,0.0697674,0.0692308,0.0697674,0.0692308,0.0697674,0.0697674,0.0666667,0.0666667,0.0666667,0.0666667,0.0576923,0.0357143,0.114035,0.0656934,0.0656934,0.0854701,0.0854701,0.0826446,0.115044,0.119266,0.119266,0.0615385,0.0869565,0.0869565,0.075188,0.0694444,0.372093,0.532468,0.277778,0.277778,0.540541,1,0.0617978,0.0763359,0.0692308,0.0833333,0.114035
Novobiocin    ,0.08,0.0863636,0.086758,0.0863636,0.0863636,0.08,0.08,0.081448,0.081448,0.0848214,0.0852018,0.0775862,0.0786026,0.0786026,0.08,0.08,0.08,0.08,0.081448,0.084507,0.084507,0.0803571,0.0789474,0.0782609,0.0775862,0.0775862,0.0775862,0.0779221,0.145631,0.146341,0.222222,0.223404,0.076555,0.0769231,0.0672646,0.0675676,0.088785,0.088785,0.0798122,0.0801887,0.076555,0.076555,0.0816327,0.0816327,0.106481,0.106977,0.09375,0.09375,0.103659,0.0821256,0.0681818,0.0693642,0.0702703,0.0714286,0.0841584,0.0853081,0.0853081,0.0808081,0.0821256,0.0825243,0.0895522,0.0904762,0.0895522,0.0904762,0.0714286,0.0821256,0.0812183,0.0841584,0.0693642,0.0734463,0.0923913,0.0631579,0.0631579,0.0618557,0.0746269,0.0467836,0.0773196,0.0773196,0.0918919,0.0873786,0.0793651,0.0793651,0.0706522,0.0742574,0.0742574,0.0728155,0.0728155,0.0793651,0.0841584,0.0841584,0.057971,0.0891089,0.0891089,0.0873786,0.0765306,0.0746269,0.0862944,0.0841584,0.0923077,0.0918367,0.0867347,0.0918367,0.0867347,0.0923077,0.0841584,0.0841584,0.0895522,0.0895522,0.0693642,0.0730337,0.0631579,0.0728155,0.0728155,0.0631579,0.0631579,0.0618557,0.046875,0.0478723,0.0478723,0.065,0.0714286,0.0714286,0.129534,0.237838,0.0662983,0.0662983,0.065,0.065,0.0617978,0.0617978,1,0.08,0.0753769,0.0654762,0.0631579
ZINC06648713-1,1,0.0611111,0.0614525,0.0611111,0.0611111,0.0597826,0.0597826,0.0611111,0.0611111,0.0597826,0.0601093,0.0575916,0.0585106,0.0585106,0.0597826,0.0597826,0.0597826,0.0597826,0.0611111,0.0639535,0.0639535,0.0601093,0.0588235,0.0582011,0.0575916,0.0575916,0.0575916,0.0578947,0.0561798,0.0564972,0.0578035,0.0581395,0.0858896,0.0864198,0.0614525,0.0617978,0.0632184,0.0632184,0.0643275,0.0647059,0.0662651,0.0662651,0.0580645,0.0580645,0.0611111,0.0614525,0.0591398,0.0591398,0.0901639,0.0538922,0.0687023,0.0620155,0.0638298,0.057554,0.0621118,0.0584795,0.0584795,0.0573248,0.0538922,0.0542169,0.0621118,0.0584795,0.0621118,0.0584795,0.0652174,0.060241,0.0576923,0.0621118,0.0620155,0.0597015,0.0928571,0.0694444,0.0694444,0.0675676,0.083871,0.0396825,0.0662252,0.0662252,0.0769231,0.0797546,0.0684932,0.0684932,0.0719424,0.0833333,0.0833333,0.0613497,0.0613497,0.0684932,0.089172,0.089172,0.06875,0.081761,0.081761,0.0797546,0.0653595,0.0632911,0.0573248,0.0621118,0.0645161,0.0641026,0.0645161,0.0641026,0.0645161,0.0645161,0.0621118,0.0621118,0.0621118,0.0621118,0.0620155,0.0592593,0.0694444,0.0613497,0.0613497,0.0694444,0.0694444,0.0675676,0.0551724,0.0567376,0.0567376,0.0443038,0.0598802,0.0598802,0.0759494,0.0969697,0.0661765,0.0661765,0.0576923,0.0576923,0.0763359,0.0763359,0.08,1,0.296875,0.0650406,0.0694444
ZINC09256574  ,0.296875,0.0558659,0.0561798,0.0558659,0.0558659,0.0546448,0.0546448,0.0558659,0.0558659,0.0546448,0.0549451,0.0526316,0.0591398,0.0591398,0.0604396,0.0604396,0.0604396,0.0604396,0.0617978,0.0584795,0.0584795,0.0607735,0.0594595,0.0588235,0.0582011,0.0582011,0.0582011,0.0585106,0.0568182,0.0571429,0.0584795,0.0588235,0.0869565,0.0875,0.0621469,0.0625,0.0639535,0.0639535,0.0588235,0.0591716,0.0670732,0.0670732,0.0588235,0.0588235,0.0558659,0.0561798,0.0540541,0.0540541,0.0737705,0.0481928,0.078125,0.0714286,0.0571429,0.0507246,0.0696203,0.0529412,0.0529412,0.0649351,0.0481928,0.0484848,0.0696203,0.0529412,0.0696203,0.0529412,0.0583942,0.0545455,0.0653595,0.0696203,0.0546875,0.0687023,0.10219,0.0857143,0.0857143,0.0833333,0.0993377,0.0661157,0.0743243,0.0743243,0.0704225,0.0807453,0.0769231,0.0769231,0.0808824,0.0915033,0.0915033,0.06875,0.06875,0.0769231,0.0833333,0.0833333,0.0903226,0.0828025,0.0828025,0.0807453,0.0733333,0.0709677,0.0649351,0.0696203,0.0723684,0.0718954,0.0723684,0.0718954,0.0723684,0.0723684,0.0696203,0.0696203,0.0696203,0.0696203,0.0714286,0.0601504,0.0857143,0.0555556,0.0555556,0.0704225,0.0704225,0.0684932,0.0785714,0.0808824,0.0808824,0.0653595,0.0736196,0.0736196,0.0769231,0.0914634,0.0671642,0.0671642,0.0653595,0.0653595,0.0692308,0.0692308,0.0753769,0.296875,1,0.0840336,0.0857143
goniothalamin ,0.0650406,0.0769231,0.0774648,0.0769231,0.0769231,0.0748299,0.0748299,0.0694444,0.0694444,0.0748299,0.0753425,0.0714286,0.0657895,0.0657895,0.0675676,0.0675676,0.0675676,0.0675676,0.0769231,0.0814815,0.0814815,0.0753425,0.0733333,0.0723684,0.0714286,0.0714286,0.0714286,0.0718954,0.0785714,0.0791367,0.0814815,0.0820896,0.0852713,0.0859375,0.0699301,0.0704225,0.104478,0.104478,0.0820896,0.0827068,0.111111,0.111111,0.0854701,0.0854701,0.0769231,0.0774648,0.0738255,0.0738255,0.0786517,0.0610687,0.040404,0.0309278,0.0660377,0.0576923,0.046875,0.0666667,0.0666667,0.0403226,0.0530303,0.0615385,0.046875,0.0666667,0.046875,0.0666667,0.0377358,0.0451128,0.0406504,0.046875,0.0309278,0.039604,0.0740741,0.0446429,0.0446429,0.0431034,0.0650406,0.032967,0.0508475,0.0508475,0.0833333,0.0859375,0.0530973,0.0530973,0.0566038,0.0645161,0.0645161,0.0461538,0.0461538,0.0530973,0.0634921,0.0634921,0.072,0.0887097,0.0887097,0.0859375,0.05,0.048,0.0403226,0.046875,0.0491803,0.0487805,0.0491803,0.0487805,0.0491803,0.0491803,0.046875,0.046875,0.046875,0.046875,0.0309278,0.0291262,0.0446429,0.0461538,0.0461538,0.0446429,0.0446429,0.0431034,0.045045,0.046729,0.046729,0.0491803,0.0447761,0.0447761,0.0725806,0.0588235,0.0909091,0.0909091,0.0756303,0.0756303,0.0833333,0.0833333,0.0654762,0.0650406,0.0840336,1,0.0446429
